Crime ID,Month,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
634a32f8e61e78c10c8e1081af8356b295527fb8217c11c26c28fdc6c5e86e5e,2024-02,-0.100201,51.513286,On or near Dean'S Court,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
5fb2a01949d79e6d08c8525f240cc55dd7081589e4518b44ad726d442599863c,2024-02,-0.084836,51.511939,On or near Shopping Area,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
fd11b3727836ff91712d58759ceb2c6b385f945ece33956482e0cc5410662d94,2024-02,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
f38907fdad2b075e3ef63faa8f454d2d5b41e8f9f2ffb0c1abfee8a0b87663c9,2024-02,-0.079521,51.511196,On or near New London Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
b12401dae300f00ad6d5f93f13d7a5b59b19a5aca7ae630aabede70708c0dc3c,2024-02,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
7e0bb008066847fe353a143806ddff6541eb92568156359daf205d3d82266a91,2024-02,-0.088785,51.517102,On or near Moorgate,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
dade0a29d9f8bcf493c74bab64726fb7e5cfa5d0be68fda629f87677bf6e6149,2024-02,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
57b900474309ef03624e9eda8e0c897c8b6daac05acc25ac2a05ae11d2374fb6,2024-02,-0.096501,51.513874,On or near New Change,E01032739,City of London 001F,Theft from the person,Status update unavailable
f90673023b7230bb9858462b57b8aa3569cd7d0ae4cd8f0c4bff36a176b1afe6,2024-02,-0.084844,51.5097,On or near Monument Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
b75e388e5b1603c12bdca1ad62a3a85cc53acc04bd27c4d7c973ee7b9de1a1a6,2024-02,-0.082993,51.51636,On or near Wormwood Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
e3f6620bbcd0305176338ab8900725da8a2045adfca1a5c4f0a49c2fc444a265,2024-02,-0.079907,51.517785,On or near Victoria Avenue,E01032739,City of London 001F,Theft from the person,Status update unavailable
bee7de913a8354254be1661c7481ddddf73855f31a2bb8f34015cbecb4556aea,2024-02,-0.078278,51.513666,On or near Mitre Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
b6ac5e23adaa827404003bd8d614dfbc9d361066e0ce80c45941c7187116d2e6,2024-02,-0.079127,51.509607,On or near Byward Street,E01032739,City of London 001F,Theft from the person,Status update unavailable
81996eff9fe1c34bd88a6506ffef93b515840aa258bc1ba1b724b1783d88a9e1,2024-02,-0.085089,51.512105,On or near Gracechurch Street,E01032739,City of London 001F,Theft from the person,Status update unavailable
287a6df30775a6fd638ae941afe37af8ceb20889a84c99cdd627a368fbb7ee3d,2024-02,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Theft from the person,Status update unavailable
9d29a15eb98f1dcb231ffcb5fcacf054f7ece09a7bd72e1b18c4dc69eac61c56,2024-02,-0.0949,51.513209,On or near Bread Street,E01032739,City of London 001F,Theft from the person,Status update unavailable
e50ce9cdaeef5d1ed5086544cba2a054863c015837ac9718ce039ed96022c083,2024-02,-0.087157,51.512624,On or near Lombard Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
995c851fa3ac1f859b2fbfc96495db57c6a2fb2c1f2307e7c7189ab6638c801f,2024-02,-0.079838,51.514267,On or near Bury Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
c87d2255f8718bb9551f98054f9be74ea38a944672f990ffe6d94caafbe76d6c,2024-02,-0.078059,51.509967,On or near Trinity Square,E01032739,City of London 001F,Theft from the person,Status update unavailable
c9e4b2e44ca80a9c14f0beb527e5b3d2b945700ab5f277df0fb1b13fd708587e,2024-02,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
2dcffefd5b0c8ffaf66264fc6e23d1e236929f6e7e7d7c53f62a7e9b1414b77b,2024-02,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
c5effbce539eff0f25d324ae2e265b06bf9925898d39c59f56d73ab0c97511e6,2024-02,-0.095054,51.510559,On or near Queenhithe,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
30249a8106144302733d9f88bb7f227836b858a6b51c38c54356218cc0588b92,2024-02,-0.095924,51.513882,On or near Shopping Area,E01032739,City of London 001F,Theft from the person,Status update unavailable
465174a0f39636c386debc52b92cf468e03206a739e2c5a43e0ab0b8748fe988,2024-02,-0.07912,51.514912,On or near Bevis Marks,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
35cc80a349a184c917609ece29c076bd02d22f7ceffe1902c46ee65b365d69e6,2024-02,-0.081512,51.518692,On or near London Liverpool Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
5ac34cef0c248799d56e1f41225408e38157e2691863204bea63441812b78cea,2024-02,-0.091823,51.514427,On or near Ironmonger Lane,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
03610ff76e20f5a334bc093008a523c5d07c9fba893a2df1065f3648505d6ed8,2024-02,-0.079838,51.514267,On or near Bury Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
a6eef2637d023dde6ce5a4bb705e25efbd5b7727b4ba429ec1e35b74e8e269e7,2024-02,-0.078755,51.51844,On or near Artillery Lane,E01032739,City of London 001F,Vehicle crime,Investigation complete; no suspect identified
0f13590d75f0decb31b01b7b97c2d14c58408c66944c16ebefb9aca5de5cf8d5,2024-02,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Vehicle crime,Unable to prosecute suspect
222456ddf8b32b7436c897db3d94f11bb55744b6bfaf0e2edc98767045cddc0f,2024-02,-0.092633,51.509872,On or near Bell Wharf Lane,E01032739,City of London 001F,Vehicle crime,Investigation complete; no suspect identified
09a5b6720b40c1e2f7e6e124c8d0f88bdc433192c1ebbd2daa0ece08e91853b6,2024-02,-0.101359,51.5187,On or near Parking Area,E01032740,City of London 001G,Bicycle theft,Investigation complete; no suspect identified
b0a04b77d4768fa070d344a641dfcc3fc31644281eb9dc1578f1b115d9562306,2024-02,-0.108448,51.513896,On or near Pleydell Street,E01032740,City of London 001G,Bicycle theft,Investigation complete; no suspect identified
471ecd8b88c2636206d4710cc1a76a64ace5484c8a8792e4da212041320ec398,2024-02,-0.102812,51.517051,On or near Police Station,E01032740,City of London 001G,Burglary,Unable to prosecute suspect
85ae049c8e731665681989f3d17168aaef815d35c2ad3d696b037ac19a02733e,2024-02,-0.098886,51.519254,On or near Kinghorn Street,E01032740,City of London 001G,Other theft,Court result unavailable
620655a98c2f0bb60148c63e0cf03bd20cb4e3b38cd0d3e51150f16d09d90e0e,2024-02,-0.103393,51.517978,On or near Smithfield Street,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
4f97545e1855e3eb23f8bd5a0604a91d877a78bdddd6904f9519762066b53092,2024-02,-0.098017,51.519689,On or near Cloth Street,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
50c51480e3415274bb3f0a105fda2adfc1c97509e8cf84393e0c90765d0166e3,2024-02,-0.098017,51.519689,On or near Cloth Street,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
f3e3b17cb0737e9da608f87401b443401e4ec201d0c22d60d314c9f1dc4f0b05,2024-02,-0.108909,51.515297,On or near West Harding Street,E01032740,City of London 001G,Other theft,Unable to prosecute suspect
3a038b09655aafd9e12bc8287981c7569bb74c563d002de68d37b949d0fcf27a,2024-02,-0.101621,51.516906,On or near Giltspur Street,E01032740,City of London 001G,Other theft,Unable to prosecute suspect
bd0bf765bcc5bcfcdc376b04d82d7cadf8db138bd63bcd85b85495084935a148,2024-02,-0.102812,51.517051,On or near Police Station,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
0bea7c3d80a0fba014267e931165e9b742259625680549b9affc8ca43ad1154f,2024-02,-0.109164,51.517846,On or near Holborn,E01032740,City of London 001G,Shoplifting,Investigation complete; no suspect identified
5de71fc012e0ae5bea916aaf7edc8540cbbb096662b9a40ddad07652e26d8a7b,2024-02,-0.103393,51.517978,On or near Smithfield Street,E01032740,City of London 001G,Shoplifting,Investigation complete; no suspect identified
a90ed2c6911d2853bd02144079ecb46f6025b9cab2a84bb80e18002bd0c24dbc,2024-02,-0.10845,51.514202,On or near Fleet Street,E01032740,City of London 001G,Theft from the person,Investigation complete; no suspect identified
ecd43fe299f218dbd2c0b5d8fa8105af77818ecb19b5f0f4c5015cfd5bbcecde,2024-02,-0.10349,51.513897,On or near City Thameslink,E01032740,City of London 001G,Theft from the person,Investigation complete; no suspect identified
7e9abdc26f875f61cf9917cce4dbf10430558d65632ca34f168b226199d0dda1,2024-02,-0.109387,51.513839,On or near Old Mitre Court,E01032740,City of London 001G,Theft from the person,Investigation complete; no suspect identified
2685838828aead4df064174f6aee43afe495a33bdc0b547164606c0cfba87a7f,2024-02,-0.107201,51.514092,On or near Conference/Exhibition Centre,E01032740,City of London 001G,Theft from the person,Investigation complete; no suspect identified
04e19c1516358e9a8531350a82043b5a9c4aa10cb82f0aab3ce9183f14d1d267,2024-02,-0.102726,51.513911,On or near Pageantmaster Court,E01032740,City of London 001G,Theft from the person,Investigation complete; no suspect identified
bd38d93974a5b1596762c069684fc9e88642c4bb9ec91fbdca9daeca77daa562,2024-02,-0.102726,51.513911,On or near Pageantmaster Court,E01032740,City of London 001G,Theft from the person,Investigation complete; no suspect identified
44ac5b8dd28604ec572d75dcfb34ed285dad78e50920a65c3483928e3893a603,2024-02,-0.10845,51.514202,On or near Fleet Street,E01032740,City of London 001G,Theft from the person,Unable to prosecute suspect
1d10eabc909fd25313f38c8fcc7ce13c0c3c4221c599dd07885ba1d91de107df,2024-02,-0.103393,51.517978,On or near Smithfield Street,E01032740,City of London 001G,Theft from the person,Investigation complete; no suspect identified
8e1feeb86b6de4dc8291921be1700efc716c37efa0d32605826cfdb159349034,2024-02,-0.10845,51.514202,On or near Fleet Street,E01032740,City of London 001G,Theft from the person,Investigation complete; no suspect identified
2d450131d4409a0dceceeb8cb8362a893607ad1a1368be9da51c5023feba707e,2024-02,-0.105131,51.513941,On or near Bride Lane,E01032740,City of London 001G,Vehicle crime,Investigation complete; no suspect identified
64cedac3fd202954e9ce1c49288396f35d093d1cf990a3d18e85ee81adb6dcdf,2024-02,-0.097959,51.517629,On or near Montague Street,E01032740,City of London 001G,Bicycle theft,Investigation complete; no suspect identified
46093a1c9b04692ff6330a1f2bb9e499d5a2b2c6729d85a059dfda0f3c650cd9,2024-02,-0.098017,51.519689,On or near Cloth Street,E01032740,City of London 001G,Bicycle theft,Investigation complete; no suspect identified
a2396b20b5b76fefc766e37a04d487315cca37d1cdc1290d781a5a5649337120,2024-02,-0.112953,51.518231,On or near Southampton Buildings,E01032740,City of London 001G,Burglary,Investigation complete; no suspect identified
70ce19d07d79dc2b35fb6aee1ef0f3cf2b753a149e19d93577fdb79ce0208713,2024-02,-0.10498,51.512033,On or near Kingscote Street,E01032740,City of London 001G,Burglary,Court result unavailable
8c808b5290372bb0b12aa2dc40ff736ca49798e8a1c84b6bb5e02d37971a9333,2024-02,-0.107443,51.515534,On or near Printer Street,E01032740,City of London 001G,Burglary,Investigation complete; no suspect identified
b83418feeabbfa44330fe5fa8b58e93c2f1c412ef24d8ad090ea0fc163472683,2024-02,-0.098886,51.519254,On or near Kinghorn Street,E01032740,City of London 001G,Burglary,Investigation complete; no suspect identified
04a0064899ecfa27f69536ee83ca7cf14038f0dab683aa9a80f52b8672064bd7,2024-02,-0.099301,51.519674,On or near Hayne Street,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
b5fdcebacb96f0ca2e2521ace5d44af1001d2573ad639b4db1dc552434caca40,2024-02,-0.106342,51.513592,On or near Salisbury Square,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
642cd5eb6997915b4416b28f7dcf69ead09febb60e8e2f6f8e54a11bf60af260,2024-02,-0.10954,51.515721,On or near Rolls Buildings,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
34ff5cc72985b937132026d469e97ee7664eeeba6b8af677dbd5879fbb558519,2024-02,-0.106076,51.517239,On or near Conference/Exhibition Centre,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
69ebde764679b0dbd9512d8ff17776fee630becd81d61d3df8eef780f72b6b37,2024-02,-0.102538,51.517739,On or near Hosier Lane,E01032740,City of London 001G,Other theft,Status update unavailable
755e3dc4a0edda8feedb59e41dc63c35a9b296ba1bbabc922cbac86c3f4e652a,2024-02,-0.101359,51.5187,On or near Parking Area,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
d74576d2e3ced66b7d1dc703d052318b89099a39cc8a6b2111d54ac45353fa93,2024-02,-0.099301,51.519674,On or near Hayne Street,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
d54d0ea4f475d6bfe5fce66ce88d2e9dd4a0a111922f0857a25bbe0e8de111e1,2024-02,-0.098017,51.519689,On or near Cloth Street,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
8838113cfa0b4976885990bb250614718d2f3ad28ddff5013cb64697be92a95d,2024-02,-0.11069,51.517916,On or near Further/Higher Educational Building,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
fe9f3e852404c43f975be2d2ea0223ffeb1fd890589ed6f6b0f409d37672e3ab,2024-02,-0.099301,51.519674,On or near Hayne Street,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
4a00897735fcc91874299a482ea0c8f7456d2082c809db9858e8829594d52639,2024-02,-0.105131,51.513941,On or near Bride Lane,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
b136db3a0fbb8f2462ff76ee795a6a1258b56e09e03d0b872492a05f4ebe4f45,2024-02,-0.099803,51.519026,On or near Cloth Fair,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
806746ea6046870ced01377da5ab05332e9eba1c41db3da58dc4f64a8e0783da,2024-02,-0.105131,51.513941,On or near Bride Lane,E01032740,City of London 001G,Other theft,Unable to prosecute suspect
96ac5dcbe6160bb912b47894303d5fe11ffba15fcd353f25fc4a2282eb79c7f4,2024-02,-0.106076,51.517239,On or near Conference/Exhibition Centre,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
d4c31a9d3ebaaec0e20fb24d09a81336862202ff25c891aff70b8c6631e49cd6,2024-02,-0.106076,51.517239,On or near Conference/Exhibition Centre,E01032740,City of London 001G,Other theft,Investigation complete; no suspect identified
743447af5a6ecb626be79edde76ea6ed9e8ab3531f3b8787f4a83bc2b2073c05,2024-02,-0.102726,51.513911,On or near Pageantmaster Court,E01032740,City of London 001G,Robbery,Investigation complete; no suspect identified
e41fb002af1e02be8aa9372842e24ed79a84d1ede699693d0144e686adc24f41,2024-02,-0.101359,51.5187,On or near Parking Area,E01032740,City of London 001G,Robbery,Investigation complete; no suspect identified
be8309e5a7464d34b0d712c6d57071ebd21b510a9c6504436155de32ece855b9,2024-02,-0.10498,51.512033,On or near Kingscote Street,E01032740,City of London 001G,Robbery,Investigation complete; no suspect identified
8bb66ae0d9e07b4c5cc89aeaa3688b7f2003c43cefe7901eeecfcdcbe55472d0,2024-02,-0.109164,51.517846,On or near Holborn,E01032740,City of London 001G,Shoplifting,Investigation complete; no suspect identified
527ad5851db731980f24b6a2e9af1b1d4151df6ce39c390c162219bd7bf02ec5,2024-02,-0.105131,51.513941,On or near Bride Lane,E01032740,City of London 001G,Shoplifting,Court result unavailable
128118acb301c0c5e61d4e48c288606be435cd4d3360f8bbd2dc79a4fb701554,2024-02,-0.109164,51.517846,On or near Holborn,E01032740,City of London 001G,Shoplifting,Investigation complete; no suspect identified
fd52ae0be468339e0a8e666b36f663584e5dbb56d347fdb6ad0f9a1d92c10a60,2024-02,-0.109164,51.517846,On or near Holborn,E01032740,City of London 001G,Shoplifting,Unable to prosecute suspect
b90234554ff8e33b8d04b04d49bfa933b5db4e1e42de4f61260c1992061c5e20,2024-02,-0.109164,51.517846,On or near Holborn,E01032740,City of London 001G,Shoplifting,Investigation complete; no suspect identified
26d018dc3f254ee58cf05e016b240e0f55f477922bc54ab029ec6ab596b2ba8b,2024-02,-0.103393,51.517978,On or near Smithfield Street,E01032740,City of London 001G,Shoplifting,Investigation complete; no suspect identified
11f016e55fd903d952ae4e9b50d83459dae0903b50e5bef3bccef2214772e3fc,2024-02,-0.098017,51.519689,On or near Cloth Street,E01032740,City of London 001G,Theft from the person,Investigation complete; no suspect identified
310fd9adbe21f1eaffe83ce3a72d0c987125bd06a65d63c50bbfc8bd0d34753a,2024-02,-0.10845,51.514202,On or near Fleet Street,E01032740,City of London 001G,Theft from the person,Investigation complete; no suspect identified
e03c5e08178169e918f0560fef0bf97fb0d495469395d0972cf51ac3cfe71653,2024-02,-0.106076,51.517239,On or near Conference/Exhibition Centre,E01032740,City of London 001G,Theft from the person,Investigation complete; no suspect identified
0636b9647d4b776b950e3cb4b94f79edce17c8fa5046a3df90d4a0fee290edf8,2024-02,-0.099803,51.519026,On or near Cloth Fair,E01032740,City of London 001G,Theft from the person,Status update unavailable
f5d2aaff37b41db438d267c5c99228f19876440a0bbe0e0a40da97bb8e9d4f4d,2024-02,-0.102538,51.517739,On or near Hosier Lane,E01032740,City of London 001G,Theft from the person,Investigation complete; no suspect identified
f9e2f3ae95ccaa8cc633442ca397906a44a93bb410803820c11dd53369090be6,2024-02,-0.108027,51.511884,On or near Temple Avenue,E01032740,City of London 001G,Vehicle crime,Investigation complete; no suspect identified
c85ade1532019616af190e4b377ed8a7fdc4344f9f8e4849977ebd7ae97fc176,2024-02,-0.105909,51.513262,On or near Dorset Buildings,E01032740,City of London 001G,Vehicle crime,Status update unavailable
005cd5ac4f36536f1375544f72d2aa8ad1f156b7e2bd0d9831174831b340f2be,2024-02,-0.082648,51.520455,On or near Earl Street,E01033708,Hackney 033C,Theft from the person,Investigation complete; no suspect identified
ec2a9b154c33931dbd024fbbe08725a75e83309c548ef86b47a9c18b1a38fcaa,2024-02,-0.082648,51.520455,On or near Earl Street,E01033708,Hackney 033C,Theft from the person,Investigation complete; no suspect identified
f6f6c678fdb31a40b58ddbb87f2f4aeb58c0ce6a8f612eb27fd42c72e46606d3,2024-02,-0.103679,51.51908,On or near Charterhouse Street,E01002724,Islington 022D,Theft from the person,Investigation complete; no suspect identified
4280f3ca4d74aba0d416323a85204df6f89d91bb9bf886e76b62ad4264ed6bb3,2024-02,-0.0985,51.520551,On or near Carthusian Street,E01033490,Islington 022H,Bicycle theft,Investigation complete; no suspect identified
dbd39f7c190b2d0fec09a1ff81fd6eee86acbc690067f6c331b153b0dfbf6736,2024-02,-0.078757,51.520455,On or near Spital Square,E01004307,Tower Hamlets 015B,Other theft,Investigation complete; no suspect identified
9d43d8fd9e8c08a9d70e47367f762703ba5861a7e069d40c1a16fcaad85e2b74,2024-02,-0.077597,51.518907,On or near Steward Street,E01004307,Tower Hamlets 015B,Theft from the person,Investigation complete; no suspect identified
e3f6620bbcd0305176338ab8900725da8a2045adfca1a5c4f0a49c2fc444a265,2024-02,-0.074039,51.508588,On or near Tower Bridge Approach,E01004293,Tower Hamlets 027B,Theft from the person,Court result unavailable
3857fe6b67c4b4591efcb7725a82a9ee95a25629b06554363d1e5f32c98a3c0a,2024-02,-0.074039,51.508588,On or near Tower Bridge Approach,E01004293,Tower Hamlets 027B,Theft from the person,Investigation complete; no suspect identified
abcecb4984f5314578e7ab86fe7b45715b41ab49a5e0de1d9cab935c0d478291,2024-02,-0.121916,51.51163,On or near Shopping Area,E01004734,Westminster 018A,Other theft,Investigation complete; no suspect identified
60e99b1b53c648706d7ffcab4f9c0f4f735605619172c235271d8437a669e044,2024-02,-0.111756,51.513724,On or near Fleet Street,E01004735,Westminster 018B,Theft from the person,Investigation complete; no suspect identified
e084b04fd2950ffee6f4ce890c9c5ab33334c7eda2b5f221a3ec1774334a212a,2024-03,-0.10622,51.518275,On or near B500,E01000916,Camden 027B,Theft from the person,Investigation complete; no suspect identified
84506720d50cac5b168b554165f27c79d79313ad25f9bbce92a17873d39bf8d0,2024-03,-0.098519,51.517332,On or near Little Britain,E01000001,City of London 001A,Burglary,Court result unavailable
18bd25e248c33ff8fdb38dcce2ac2158ef4463ba37780ed33655177572ae84a9,2024-03,-0.097078,51.519045,On or near A1,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified
597f1c4e48582e00661ef6ea9dbbf79395d1c69039fa58dee4a69fe87751da1b,2024-03,-0.098519,51.517332,On or near Little Britain,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified
e671d67c9d047576b2c4417ce6bb2d3582cb4344d4681fdddf121d654b33b640,2024-03,-0.09729,51.521575,On or near Fann Street,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified
abbe3bddad25c0c9c88de1951d5d7838659f71c88d5b181f4eec1f302e392065,2024-03,-0.098519,51.517332,On or near Little Britain,E01000001,City of London 001A,Theft from the person,Investigation complete; no suspect identified
c9bcfd1089a4fc1a2df4d108438515cd0cc162c389af16c3280fe8db24e0541c,2024-03,-0.098519,51.517332,On or near Little Britain,E01000001,City of London 001A,Theft from the person,Investigation complete; no suspect identified
f5b51f6cd593f2ae6e8da2c1fbcc246be9b638780455dc58eaf440146f274f2c,2024-03,-0.097103,51.518461,On or near Aldersgate Street,E01000001,City of London 001A,Vehicle crime,Investigation complete; no suspect identified
be8311783e40c547fd76191508a00885cbc114135aeefb2360584586e7b4ca4e,2024-03,-0.097078,51.519045,On or near A1,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified
d66a803dddae417e73c34cf69b91aaf1312f3ce0dab5dc26709851fa6efdb35b,2024-03,-0.098519,51.517332,On or near Little Britain,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified
b983044ad7ffa9db4da2f152c7e388568a57cf8c5b31daf72309b477ec19079a,2024-03,-0.097245,51.515387,On or near St Martin'S Le Grand,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified
256dc0ec0750a44a58031ca7dbe4a4407792024bf20ab3a02288ef1a20f2e932,2024-03,-0.097078,51.519045,On or near A1,E01000001,City of London 001A,Shoplifting,Status update unavailable
1295d273715c54316de2fa98fc67126751791e3f88eda47da52421460a1f91af,2024-03,-0.097078,51.519045,On or near A1,E01000001,City of London 001A,Theft from the person,Status update unavailable
15983a3ad1d3caee8749f6c4ba79922493fea4860f4a76518b863882ea987991,2024-03,-0.090105,51.520001,On or near Milton Court,E01000002,City of London 001B,Bicycle theft,Investigation complete; no suspect identified
8a54ace281a1b33356adf7518e2a5723730ba969151c3c8449c6f4ce2e772dd0,2024-03,-0.090105,51.520001,On or near Milton Court,E01000002,City of London 001B,Bicycle theft,Unable to prosecute suspect
9d94fe779bfebeafe6fae9e4be96b32d61bc9bd763320418ebf2455ec955bec4,2024-03,-0.092488,51.520598,On or near Silk Street,E01000002,City of London 001B,Bicycle theft,Court result unavailable
d3b97e8939fef40d6347699c5b2edcfb5489bf4f9e4dfce4840f1c4e1b04e7de,2024-03,-0.090553,51.518948,On or near Moor Lane,E01000002,City of London 001B,Other theft,Unable to prosecute suspect
dde0008ffcbdbe51631d12058520df33680974376ef4800493ee96d33166e453,2024-03,-0.092971,51.516271,On or near Aldermanbury,E01000002,City of London 001B,Other theft,Unable to prosecute suspect
d7146c07210a92155f1b7d45349af4eb42f43d20e5de2799110cbf30fe4c3441,2024-03,-0.090105,51.520001,On or near Milton Court,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified
36b942cc11302e1074b482b9e37f85d95d42d0e5e1efb1d3c53bdff24e63be01,2024-03,-0.090553,51.518948,On or near Moor Lane,E01000002,City of London 001B,Shoplifting,Unable to prosecute suspect
2da2864dd2d353f07a0bb31ac82e87fbaac5342f191adccbff4d010b5adaa543,2024-03,-0.090553,51.518948,On or near Moor Lane,E01000002,City of London 001B,Shoplifting,Investigation complete; no suspect identified
5e0baca9034da32d4e9050a289e63d608f56811d7f04e769fdd4d03c5a19472a,2024-03,-0.090553,51.518948,On or near Moor Lane,E01000002,City of London 001B,Shoplifting,Court result unavailable
7e2e6694682861954803186ea59befdee0a71224c30a9dd59f19755917aed46d,2024-03,-0.091495,51.518145,On or near Fore Street,E01000002,City of London 001B,Theft from the person,Investigation complete; no suspect identified
c21ec06cecd3201817140c5b94b5fce24c3ef344bab81126f3bbc2d4e5dcf240,2024-03,-0.090553,51.518948,On or near Moor Lane,E01000002,City of London 001B,Theft from the person,Investigation complete; no suspect identified
ac60cc40de6f4f3f22bb9c0b9b962366d663bdc7fb6290692b65e10ea3092883,2024-03,-0.090553,51.518948,On or near Moor Lane,E01000002,City of London 001B,Theft from the person,Investigation complete; no suspect identified
c54626b5a4695c0ffc98d8f1019646e6ac14e9f959e9be271b30c1674c0b7b14,2024-03,-0.092488,51.520598,On or near Silk Street,E01000002,City of London 001B,Bicycle theft,Status update unavailable
d36a8f58c13c7bc79ebf778ad6cf96c7d80b1ce81bfda01dc674f0d87b012aec,2024-03,-0.092488,51.520598,On or near Silk Street,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified
aa528f40987ef95c69fb20c3e303d830ed1c491e1faf4dbe3879f69c7e8f1464,2024-03,-0.092488,51.520598,On or near Silk Street,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified
8cc622682bf2d8a073693622c5abc3879a590b7bf8df6fba2c6c464a28ca8b7a,2024-03,-0.092971,51.516271,On or near Aldermanbury,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified
7b58139964ad6950c3858b7ab5fab9b7b5c3eb8395451d25ce5db5600cf1d14e,2024-03,-0.090553,51.518948,On or near Moor Lane,E01000002,City of London 001B,Shoplifting,Court result unavailable
26ea1deec1a30cea7a7abb40848356085428b0989a28f5be421034f5ed0eba71,2024-03,-0.090553,51.518948,On or near Moor Lane,E01000002,City of London 001B,Shoplifting,Court result unavailable
56222cf1f9f68eef52a70db384cc3c156550c3211d2e5e825a1affe2310b9e20,2024-03,-0.096114,51.520747,On or near Park/Open Space,E01000003,City of London 001C,Bicycle theft,Court result unavailable
352ca8f2f4eb69b1340412ef9c7fefde25007788a259424d6237c894de281b09,2024-03,-0.095758,51.521667,On or near Fann Street,E01000003,City of London 001C,Burglary,Court result unavailable
ed35bb3c4757945aa0d55e9b4965d222c236276c3cf5328b7492d50595187608,2024-03,-0.095758,51.521667,On or near Fann Street,E01000003,City of London 001C,Burglary,Investigation complete; no suspect identified
521b4a5eb1f3ca591e8b19a429d8ce007b3ef2845d0b5e99a3e04856098e5bd5,2024-03,-0.095758,51.521667,On or near Fann Street,E01000003,City of London 001C,Other theft,Investigation complete; no suspect identified
60104e09d2466e362284b456100cc4e71dd05347e6efa99123a34568fe6891ac,2024-03,-0.075453,51.511965,On or near Minories,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
37d99b5a389e77e115bcf078e010307c3786d2002731c38500761cf6e91ea295,2024-03,-0.078849,51.516212,On or near Devonshire Square,E01000005,City of London 001E,Burglary,Court result unavailable
f7ed763ceca8a3da2f895d87e5edc4c6cebe72d6e29dfcc4600588eb2dfa579d,2024-03,-0.075401,51.511164,On or near Supermarket,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
a2e131bb763ff55504ef093861589ae448ce52267d664466e9c0a2ae0b07fb96,2024-03,-0.075401,51.511164,On or near Supermarket,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
